2015-06-08 13:36:11.000+0000,0,-0.2236056924,-0.8071967363,0.5520561934,-3.05
2015-06-08 13:37:15.000+0000,0,-0.2409532368,-0.8394042850,0.4949272871,-3.64
2015-06-08 13:38:09.000+0000,0,-0.2520426512,-0.8464789391,0.4764051735,-4.17
2015-06-08 13:39:20.000+0000,0,-0.2465576231,-0.8489935994,0.4744276404,-3.84
2015-06-08 13:40:14.000+0000,0,-0.2397650778,-0.8432291746,0.4895182252,-3.52
2015-06-08 13:41:18.000+0000,0,-0.2506645918,-0.8655626178,0.4447509646,-3.86
2015-06-08 13:42:11.000+0000,0,-0.2206488699,-0.8247097731,0.5309814215,-2.67
2015-06-08 13:43:15.000+0000,0,-0.2312337309,-0.8380994797,0.5021538734,-3.11
2015-06-08 13:44:20.000+0000,0,-0.2471489757,-0.8633002639,0.4507459998,-3.69
2015-06-08 13:45:13.000+0000,0,-0.2391574383,-0.8244954348,0.5212809443,-3.71
2015-06-08 13:46:18.000+0000,0,-0.2385850698,-0.8415011764,0.4923963845,-3.48
2015-06-08 13:47:11.000+0000,0,-0.2660454512,-0.8285427690,0.5011366010,-5.17
2015-06-08 13:48:15.000+0000,0,-0.2674370706,-0.8283094764,0.5007351637,-5.25
2015-06-08 13:49:20.000+0000,0,-0.2318820506,-0.7976481318,0.5638726354,-3.63
2015-06-08 13:50:14.000+0000,0,-0.2211507112,-0.8042263389,0.5581380129,-2.95
2015-06-08 13:51:18.000+0000,0,-0.2414903492,-0.8186062574,0.5303900838,-3.91
2015-06-08 13:52:11.000+0000,0,-0.2604519427,-0.8063097000,0.5375569463,-5.13
2015-06-08 13:53:15.000+0000,0,-0.2433322519,-0.8385389447,0.4955702126,-3.78
2015-06-08 13:54:21.000+0000,0,-0.2453070730,-0.8420030475,0.4869222045,-3.85
2015-06-08 13:55:14.000+0000,0,-0.2516710162,-0.8466064334,0.4767171144,-4.15
2015-06-08 13:56:19.000+0000,0,-0.2497205883,-0.8617540002,0.4521918297,-3.85
2015-06-08 13:57:12.000+0000,0,-0.2677734494,-0.8458061814,0.4685818255,-5.06
2015-06-08 13:58:16.000+0000,0,-0.2614746094,-0.8299099207,0.4983886778,-4.90
2015-06-08 13:59:20.000+0000,0,-0.2571777403,-0.8389485478,0.4872043133,-4.55
2015-06-08 14:00:14.000+0000,0,-0.2459581196,-0.8290093541,0.5097194910,-4.04
2015-06-08 14:01:18.000+0000,0,-0.2505154014,-0.8325466514,0.5004014969,-4.26
2015-06-08 14:02:11.000+0000,0,-0.2538737059,-0.8429090977,0.4811740518,-4.32
2015-06-08 14:03:15.000+0000,0,-0.2216281444,-0.8054578900,0.5576633215,-2.96
2015-06-08 14:04:20.000+0000,0,-0.2169108093,-0.8021891117,0.5635524988,-2.74
2015-06-08 14:05:14.000+0000,0,-0.2149007171,-0.8336480260,0.5194362998,-2.25
2015-06-08 14:06:11.000+0000,0,-0.2185031474,-0.8419243693,0.5033745766,-2.35
2015-06-08 14:07:14.000+0000,0,-0.2107069194,-0.7675293088,0.6163872480,-2.80
